,playerName,team,rating,region,agent,playerCategory,playerStatistics.average_combat_score,playerStatistics.kill_deaths,playerStatistics.kill_assists_survived_traded,playerStatistics.average_damage_per_round,playerStatistics.kills_per_round,playerStatistics.assists_per_round,playerStatistics.first_kills_per_round,playerStatistics.first_deaths_per_round,playerStatistics.headshot_percentage,playerStatistics.clutch_success_percentage
1160,Shuffle,RIZO,0.79,EMEA,"['omen', 'breach']",vct-challengers,168.5,0.75,60%,106.9,0.60,0.26,0.06,0.03,53%,
1161,YoungOne,RV,0.79,EMEA,"['breach', 'sova']",vct-challengers,153.3,0.71,66%,103.8,0.51,0.28,0.06,0.06,19%,14%
1162,Kayn,GTZ,0.78,EMEA,"['omen', 'breach', 'brimstone']",vct-challengers,158.3,0.71,67%,103.0,0.55,0.34,0.08,0.10,28%,7%
1163,RxYaL,PXU,0.78,EMEA,"['cypher', 'killjoy', 'omen']",vct-challengers,165.5,0.70,65%,110.5,0.55,0.23,0.07,0.11,25%,9%
1164,BennY,CGN,0.78,EMEA,"['gekko', 'phoenix', 'raze']",vct-challengers,158.5,0.79,66%,104.1,0.56,0.23,0.09,0.13,27%,11%
1165,antonio,S4,0.78,EMEA,"['viper', 'kayo', 'omen']",vct-challengers,158.4,0.75,68%,99.6,0.56,0.37,0.05,0.09,20%,11%
1166,Yigox,FB,0.78,EMEA,"['sova', 'cypher', 'sage']",vct-challengers,167.5,0.80,62%,112.2,0.61,0.15,0.09,0.11,36%,10%
1167,Spolen,godi,0.78,EMEA,"['sova', 'gekko', 'skye']",vct-challengers,156.6,0.74,64%,105.5,0.54,0.23,0.04,0.08,33%,13%
1168,SparkeR,QLSH,0.78,EMEA,"['brimstone', 'omen']",vct-challengers,157.7,0.73,66%,94.3,0.54,0.20,0.08,0.08,34%,17%
1169,KyLoU_,AMZ,0.78,EMEA,"['brimstone', 'sova']",vct-challengers,184.5,0.71,64%,134.1,0.60,0.29,0.00,0.11,22%,
1170,Protection,35,0.77,EMEA,"['viper', 'omen']",vct-challengers,170.0,0.75,51%,126.4,0.60,0.11,0.00,0.11,37%,25%
1171,Rox1de,FH,0.77,EMEA,['killjoy'],vct-challengers,163.0,0.84,59%,108.1,0.59,0.07,0.02,0.09,21%,
1172,khe0ps,HOF,0.77,EMEA,"['sova', 'harbor', 'kayo']",vct-challengers,161.8,0.70,65%,122.3,0.55,0.43,0.07,0.14,30%,13%
1173,rezq,G2.G,0.77,EMEA,"['raze', 'jett']",vct-challengers,203.0,0.73,68%,136.4,0.61,0.24,0.14,0.19,36%,
1174,Aqua,(+2),0.77,EMEA,"['breach', 'sova', 'harbor']",vct-challengers,154.2,0.72,64%,99.6,0.55,0.32,0.04,0.11,32%,14%
1175,klippA,33,0.77,EMEA,"['gekko', 'killjoy']",vct-challengers,162.5,0.77,58%,102.5,0.61,0.15,0.03,0.09,31%,11%
1176,mrcarrito,GG,0.77,EMEA,"['sova', 'cypher', 'killjoy']",vct-challengers,175.8,0.69,68%,120.1,0.57,0.15,0.07,0.04,24%,7%
1177,pika,GG,0.77,EMEA,"['kayo', 'skye', 'gekko']",vct-challengers,143.4,0.67,66%,97.7,0.50,0.31,0.05,0.06,32%,8%
1178,adm1k,INCO,0.77,EMEA,"['raze', 'viper', 'gekko']",vct-challengers,172.4,0.70,70%,120.4,0.55,0.33,0.07,0.15,22%,6%
1179,Pando,FIVE,0.77,EMEA,"['breach', 'sova', 'gekko']",vct-challengers,155.7,0.63,68%,105.6,0.51,0.27,0.02,0.06,31%,6%
1180,Marin,MNC,0.76,EMEA,"['sova', 'skye', 'breach']",vct-challengers,156.8,0.74,67%,104.7,0.55,0.26,0.05,0.09,30%,7%
1181,xPatrycksio,Dimo,0.76,EMEA,"['kayo', 'breach']",vct-challengers,181.0,0.75,71%,118.4,0.62,0.38,0.03,0.09,28%,
1182,TiTaN,FIVE,0.76,EMEA,"['viper', 'sova', 'deadlock']",vct-challengers,150.7,0.70,64%,103.1,0.51,0.30,0.03,0.13,34%,7%
1183,tsägä,Life,0.76,EMEA,"['raze', 'breach']",vct-challengers,183.5,0.72,76%,123.6,0.64,0.36,0.27,0.03,21%,
1184,B3ASTM0D3,OVA,0.76,EMEA,"['omen', 'brimstone', 'viper']",vct-challengers,159.0,0.71,62%,106.2,0.54,0.25,0.06,0.10,29%,10%
1185,s4id,KOPF,0.76,EMEA,"['iso', 'skye', 'raze']",vct-challengers,170.0,0.75,63%,111.0,0.58,0.20,0.11,0.12,31%,29%
1186,Outcazt,CHCH,0.76,EMEA,"['sova', 'breach', 'brimstone']",vct-challengers,147.6,0.73,68%,100.9,0.52,0.28,0.04,0.06,27%,9%
1187,Morphiius,AXL,0.76,EMEA,"['yoru', 'kayo', 'brimstone']",vct-challengers,171.3,0.73,68%,111.6,0.57,0.25,0.18,0.13,21%,5%
1188,eleo,OVA,0.76,EMEA,"['sage', 'sova', 'breach']",vct-challengers,152.3,0.68,65%,105.4,0.51,0.28,0.04,0.08,28%,5%
1189,Pax,RTZN,0.75,EMEA,"['raze', 'jett']",vct-challengers,191.6,0.73,67%,133.1,0.65,0.18,0.24,0.22,33%,
1190,iKill,HOF,0.75,EMEA,"['astra', 'omen', 'fade']",vct-challengers,165.3,0.68,61%,116.4,0.56,0.24,0.08,0.10,35%,
1191,krm,MT,0.75,EMEA,"['cypher', 'killjoy']",vct-challengers,143.1,0.66,65%,106.2,0.49,0.24,0.06,0.13,27%,14%
1192,ANXiOS,tras,0.75,EMEA,"['omen', 'kayo', 'skye']",vct-challengers,150.2,0.65,68%,97.9,0.49,0.44,0.06,0.09,23%,8%
1193,Radski,WHO,0.75,EMEA,"['sova', 'breach', 'cypher']",vct-challengers,150.5,0.66,62%,101.9,0.51,0.25,0.04,0.10,28%,8%
1194,R4VE,FH,0.75,EMEA,['cypher'],vct-challengers,177.5,0.81,50%,113.9,0.65,0.06,0.03,0.12,37%,
1195,Keks,u,0.75,EMEA,['omen'],vct-challengers,183.5,0.72,61%,121.6,0.64,0.24,0.06,0.09,31%,
1196,Ridder,PMK,0.75,EMEA,"['raze', 'jett']",vct-challengers,193.0,0.81,65%,125.0,0.68,0.24,0.18,0.18,15%,
1197,Lenam0n,DOES,0.74,EMEA,"['raze', 'reyna']",vct-challengers,180.5,0.67,74%,116.5,0.57,0.20,0.20,0.11,25%,
1198,VASK1NHO,76,0.74,EMEA,"['gekko', 'killjoy']",vct-challengers,139.0,0.68,57%,89.5,0.45,0.12,0.03,0.08,32%,10%
1199,tsack,GN,0.73,EMEA,"['cypher', 'killjoy']",vct-challengers,153.0,0.66,70%,109.4,0.48,0.29,0.06,0.13,20%,
1200,Snaptor,AXL,0.73,EMEA,"['sova', 'reyna']",vct-challengers,168.0,0.64,68%,124.9,0.52,0.24,0.08,0.09,23%,5%
1201,tkr,42,0.73,EMEA,"['raze', 'jett']",vct-challengers,175.0,0.72,67%,113.6,0.62,0.12,0.07,0.24,21%,
1202,Jes2k,33,0.73,EMEA,['omen'],vct-challengers,165.5,0.66,64%,108.0,0.58,0.21,0.00,0.12,34%,17%
1203,DeadInk,FB,0.73,EMEA,"['gekko', 'clove', 'jett']",vct-challengers,162.9,0.69,63%,114.6,0.55,0.17,0.11,0.15,23%,12%
1204,xitsu,AXL,0.72,EMEA,"['jett', 'deadlock']",vct-challengers,158.7,0.77,57%,106.6,0.62,0.11,0.05,0.22,20%,25%
1205,Petra,G2.G,0.72,EMEA,"['fade', 'sova', 'breach']",vct-challengers,142.7,0.67,61%,97.0,0.53,0.27,0.05,0.10,30%,20%
1206,kayban,HOF,0.72,EMEA,['kayo'],vct-challengers,135.0,0.55,57%,82.7,0.46,0.31,0.00,0.03,21%,
1207,Apyr,VX3,0.72,EMEA,"['kayo', 'jett', 'harbor']",vct-challengers,169.5,0.71,61%,116.8,0.58,0.20,0.14,0.14,24%,11%
1208,nAked,REG,0.72,EMEA,"['sova', 'skye']",vct-challengers,178.0,0.63,65%,132.9,0.55,0.31,0.14,0.10,33%,6%
1209,Símplex,dORA,0.72,EMEA,"['cypher', 'kayo']",vct-challengers,170.5,0.62,55%,110.3,0.50,0.38,0.05,0.05,21%,17%
1210,stike,MZP,0.72,EMEA,"['omen', 'astra', 'viper']",vct-challengers,159.3,0.73,68%,102.0,0.57,0.16,0.11,0.18,33%,
1211,krystal,SLT,0.71,EMEA,"['raze', 'jett']",vct-challengers,187.5,0.68,61%,124.9,0.61,0.15,0.15,0.27,34%,
1212,vCan,FB,0.71,EMEA,"['sova', 'viper']",vct-challengers,115.0,0.60,64%,78.8,0.36,0.23,0.05,0.08,20%,
1213,oliveey,HOF,0.71,EMEA,"['raze', 'reyna']",vct-challengers,144.0,0.69,57%,99.4,0.51,0.11,0.09,0.15,21%,
1214,Qvist,36,0.71,EMEA,"['omen', 'brimstone']",vct-challengers,156.5,0.69,61%,102.3,0.61,0.33,0.03,0.19,15%,33%
1215,arch,B8,0.71,EMEA,"['sova', 'skye', 'fade']",vct-challengers,147.6,0.66,61%,100.1,0.50,0.29,0.04,0.12,22%,16%
1216,Dawn,B8,0.71,EMEA,['viper'],vct-challengers,155.0,0.59,58%,107.1,0.47,0.17,0.08,0.06,18%,
1217,Browse,LONE,0.70,EMEA,"['cypher', 'sage', 'killjoy']",vct-challengers,168.8,0.68,59%,110.8,0.58,0.15,0.15,0.11,25%,
1218,sizo,38,0.70,EMEA,"['raze', 'jett']",vct-challengers,165.5,0.56,61%,115.6,0.47,0.21,0.08,0.16,17%,
1219,guedeszy,FXL,0.70,EMEA,"['cypher', 'gekko', 'kayo']",vct-challengers,144.8,0.63,66%,100.4,0.51,0.33,0.05,0.09,21%,15%
1220,patagod,EP,0.70,EMEA,"['raze', 'jett', 'skye']",vct-challengers,149.2,0.66,66%,95.9,0.51,0.28,0.07,0.10,25%,11%
1221,L7,FF,0.70,EMEA,"['raze', 'jett']",vct-challengers,168.3,0.74,64%,115.4,0.58,0.12,0.12,0.16,21%,10%
1222,nexy,HOF,0.69,EMEA,"['phoenix', 'viper', 'gekko']",vct-challengers,153.0,0.66,60%,108.7,0.57,0.16,0.10,0.08,25%,4%
1223,0wenM,Subw,0.69,EMEA,"['skye', 'breach']",vct-challengers,129.5,0.55,75%,83.5,0.44,0.47,0.03,0.03,26%,
1224,reke,33,0.69,EMEA,"['killjoy', 'cypher']",vct-challengers,173.0,0.63,58%,123.8,0.58,0.21,0.00,0.18,24%,
1225,KHorror,SLT,0.69,EMEA,"['kayo', 'skye', 'breach']",vct-challengers,120.0,0.63,54%,85.1,0.45,0.16,0.02,0.16,26%,27%
1226,lekyy,FUZO,0.69,EMEA,"['cypher', 'killjoy', 'viper']",vct-challengers,146.0,0.58,60%,103.9,0.47,0.23,0.11,0.13,29%,9%
1227,Szalony,55,0.69,EMEA,"['iso', 'jett']",vct-challengers,170.3,0.69,60%,124.6,0.60,0.18,0.13,0.16,37%,
1228,frontside,RZN,0.69,EMEA,"['cypher', 'viper']",vct-challengers,138.0,0.58,65%,89.8,0.45,0.29,0.04,0.07,23%,5%
1229,nekky,M28,0.69,EMEA,"['viper', 'skye', 'raze']",vct-challengers,149.8,0.64,60%,100.7,0.49,0.22,0.07,0.12,23%,8%
1230,onsra,208,0.69,EMEA,"['jett', 'raze']",vct-challengers,167.3,0.71,61%,109.5,0.59,0.14,0.15,0.20,26%,17%
1231,Luvjix,40,0.68,EMEA,['omen'],vct-challengers,131.5,0.69,68%,82.7,0.50,0.18,0.00,0.05,29%,
1232,DroperZ,FUZO,0.68,EMEA,['killjoy'],vct-challengers,168.5,0.67,62%,108.2,0.56,0.18,0.10,0.15,21%,20%
1233,JSTE,Band,0.68,EMEA,"['raze', 'jett']",vct-challengers,183.0,0.70,64%,123.1,0.58,0.14,0.11,0.22,24%,
1234,humanz,SZK,0.67,EMEA,"['killjoy', 'sova', 'breach']",vct-challengers,150.7,0.61,61%,108.8,0.51,0.24,0.03,0.09,36%,11%
1235,aster,(+1),0.67,EMEA,"['breach', 'fade', 'kayo']",vct-challengers,139.0,0.64,62%,102.0,0.50,0.36,0.03,0.05,23%,
1236,oli,LLH,0.67,EMEA,"['cypher', 'killjoy', 'sova']",vct-challengers,150.0,0.67,61%,100.9,0.54,0.12,0.08,0.11,23%,6%
1237,stepa,FUZO,0.67,EMEA,"['raze', 'jett']",vct-challengers,164.5,0.64,54%,113.8,0.56,0.17,0.10,0.21,19%,9%
1238,Neiker,GG,0.67,EMEA,"['killjoy', 'cypher']",vct-challengers,152.1,0.66,57%,103.9,0.54,0.14,0.05,0.10,33%,16%
1239,Titan,HGE,0.67,EMEA,"['skye', 'breach']",vct-challengers,117.5,0.50,66%,76.5,0.37,0.34,0.00,0.03,24%,
1240,ArKaDiX,34,0.66,EMEA,"['sova', 'fade']",vct-challengers,135.5,0.52,71%,91.3,0.41,0.21,0.00,0.03,18%,
1241,nosby,34,0.66,EMEA,"['viper', 'breach']",vct-challengers,183.0,0.64,44%,118.7,0.53,0.15,0.00,0.09,27%,
1242,xazyy,AXL,0.66,EMEA,"['skye', 'omen', 'breach']",vct-challengers,141.6,0.59,64%,96.7,0.45,0.29,0.05,0.08,24%,6%
1243,skypzz,HOF,0.66,EMEA,"['killjoy', 'omen', 'cypher']",vct-challengers,148.3,0.67,58%,105.0,0.54,0.18,0.04,0.15,31%,7%
1244,M4CHINA,VAM,0.66,EMEA,['cypher'],vct-challengers,138.0,0.67,56%,92.3,0.47,0.09,0.12,0.12,42%,
1245,Pukytoo,LK,0.65,EMEA,"['kayo', 'breach', 'omen']",vct-challengers,142.8,0.62,60%,91.4,0.49,0.29,0.07,0.07,26%,25%
1246,raxtazzz,FXL,0.65,EMEA,"['jett', 'omen']",vct-challengers,136.5,0.61,54%,95.3,0.51,0.18,0.00,0.14,19%,9%
1247,y0DISH,33,0.65,EMEA,"['chamber', 'jett']",vct-challengers,180.0,0.67,67%,108.4,0.61,0.15,0.21,0.18,32%,
1248,pepecho,KHG,0.65,EMEA,['omen'],vct-challengers,144.5,0.57,59%,89.4,0.47,0.35,0.03,0.12,28%,
1249,Chechuu,MT,0.64,EMEA,['omen'],vct-challengers,134.4,0.56,53%,91.9,0.47,0.22,0.08,0.13,30%,11%
1250,W1LL,RUD,0.64,EMEA,['killjoy'],vct-challengers,147.5,0.68,60%,89.2,0.54,0.09,0.00,0.09,26%,
1251,Sane,EK,0.64,EMEA,"['brimstone', 'cypher', 'omen']",vct-challengers,125.7,0.55,65%,91.2,0.43,0.25,0.01,0.06,21%,25%
1252,WFrost,InTe,0.63,EMEA,"['viper', 'cypher']",vct-challengers,148.0,0.68,62%,87.5,0.55,0.12,0.05,0.12,46%,
1253,exayy,PRZ,0.61,EMEA,"['reyna', 'omen']",vct-challengers,170.5,0.65,56%,118.1,0.59,0.15,0.06,0.18,25%,
1254,Teltta,33,0.61,EMEA,['breach'],vct-challengers,137.0,0.53,52%,85.4,0.48,0.36,0.03,0.15,14%,
1255,dziewa,INCO,0.61,EMEA,"['sova', 'omen']",vct-challengers,114.5,0.54,56%,78.3,0.38,0.23,0.05,0.08,29%,
1256,adilzera,RTZN,0.61,EMEA,"['cypher', 'viper', 'killjoy']",vct-challengers,139.4,0.58,64%,96.5,0.47,0.29,0.07,0.09,21%,13%
1257,cigik,33,0.61,EMEA,"['breach', 'sova']",vct-challengers,125.0,0.48,67%,81.3,0.39,0.48,0.00,0.03,24%,
1258,FrancyBald,LONE,0.61,EMEA,"['omen', 'viper']",vct-challengers,130.8,0.59,56%,95.7,0.47,0.26,0.04,0.14,34%,13%
1259,Hax,HOF,0.61,EMEA,"['neon', 'jett']",vct-challengers,149.6,0.57,50%,98.5,0.50,0.13,0.10,0.24,35%,
1260,DRK,SR,0.60,EMEA,"['sova', 'skye', 'cypher']",vct-challengers,120.4,0.46,52%,84.7,0.38,0.16,0.03,0.10,29%,5%
1261,AndreSG,FUZO,0.60,EMEA,"['omen', 'sova', 'kayo']",vct-challengers,130.2,0.48,59%,90.9,0.41,0.34,0.08,0.11,21%,7%
1262,SnapS,Boos,0.60,EMEA,['cypher'],vct-challengers,113.5,0.58,54%,72.3,0.44,0.15,0.02,0.10,41%,33%
1263,avey,NXT,0.60,EMEA,"['raze', 'jett']",vct-challengers,139.5,0.56,50%,103.3,0.50,0.05,0.08,0.16,28%,
1264,Bara,VX3,0.60,EMEA,"['skye', 'sova', 'breach']",vct-challengers,132.0,0.55,60%,91.8,0.45,0.29,0.03,0.14,31%,8%
1265,Nura,31,0.60,EMEA,['breach'],vct-challengers,140.5,0.50,55%,104.3,0.42,0.16,0.00,0.06,34%,
1266,arbie,NOM,0.60,EMEA,"['omen', 'viper']",vct-challengers,147.0,0.58,59%,101.9,0.48,0.23,0.05,0.11,25%,
1267,Infamous,RTZN,0.59,EMEA,"['breach', 'gekko', 'kayo']",vct-challengers,119.5,0.53,67%,78.2,0.40,0.42,0.02,0.15,21%,10%
1268,crr,CHCH,0.59,EMEA,"['gekko', 'reyna', 'viper']",vct-challengers,99.3,0.50,54%,69.2,0.39,0.08,0.02,0.10,29%,
1269,6ix,S4,0.58,EMEA,"['killjoy', 'sage']",vct-challengers,128.0,0.48,51%,96.3,0.43,0.09,0.03,0.14,33%,
1270,dAkE,HOF,0.58,EMEA,['omen'],vct-challengers,113.5,0.45,63%,77.3,0.37,0.29,0.00,0.11,24%,
1271,aDrijuxaZ,Jabb,0.58,EMEA,['omen'],vct-challengers,123.0,0.50,63%,79.1,0.39,0.18,0.08,0.08,27%,17%
1272,Shalaby,RAAD,0.58,EMEA,"['raze', 'phoenix', 'neon']",vct-challengers,178.8,0.61,68%,114.9,0.51,0.29,0.14,0.25,28%,
1273,Soldier,GTZ,0.58,EMEA,['raze'],vct-challengers,149.5,0.55,54%,103.5,0.48,0.14,0.07,0.25,18%,
1274,Darum0n,DOES,0.57,EMEA,"['gekko', 'viper']",vct-challengers,111.0,0.50,60%,72.7,0.43,0.23,0.03,0.09,35%,7%
1275,bl0ckediee,aim_,0.57,EMEA,"['fade', 'sova']",vct-challengers,148.5,0.50,53%,108.3,0.45,0.29,0.00,0.11,31%,
1276,Breinholt,Venn,0.57,EMEA,"['jett', 'neon']",vct-challengers,154.5,0.65,65%,102.6,0.56,0.14,0.12,0.35,32%,
1277,Imp0ssible,34,0.57,EMEA,['jett'],vct-challengers,165.5,0.60,59%,99.7,0.53,0.09,0.26,0.24,31%,
1278,highh,39,0.57,EMEA,['omen'],vct-challengers,130.5,0.55,56%,78.8,0.46,0.28,0.08,0.13,42%,
1279,MikaEl,FLK,0.56,EMEA,"['sova', 'breach', 'skye']",vct-challengers,132.6,0.50,59%,96.0,0.43,0.24,0.07,0.12,27%,13%
1280,xms,DVM,0.55,EMEA,"['killjoy', 'omen']",vct-challengers,119.5,0.52,48%,73.0,0.42,0.12,0.09,0.15,36%,
1281,esc,52,0.55,EMEA,"['viper', 'breach']",vct-challengers,140.7,0.56,58%,88.6,0.48,0.15,0.06,0.06,27%,
1282,BeX,GAL,0.53,EMEA,"['iso', 'jett']",vct-challengers,170.0,0.59,56%,99.8,0.54,0.07,0.22,0.22,43%,
1283,Bri0,36,0.51,EMEA,['gekko'],vct-challengers,122.5,0.45,47%,97.4,0.42,0.17,0.08,0.14,27%,17%
1284,nekoJ,OP,0.51,EMEA,"['sova', 'breach']",vct-challengers,112.7,0.45,47%,73.0,0.38,0.15,0.09,0.13,27%,14%
1285,TRuve,dupl,0.50,EMEA,"['omen', 'raze']",vct-challengers,158.0,0.54,53%,102.7,0.50,0.16,0.11,0.24,31%,
1286,lewis,Jabb,0.50,EMEA,['killjoy'],vct-challengers,149.0,0.50,55%,117.7,0.47,0.21,0.03,0.16,33%,
1287,Rivenary,Para,0.50,EMEA,"['fade', 'sova']",vct-challengers,118.0,0.52,50%,72.7,0.43,0.13,0.00,0.10,21%,
1288,Reapy,TOPG,0.49,EMEA,['jett'],vct-challengers,116.5,0.47,49%,81.5,0.44,0.13,0.15,0.21,35%,
1289,Edelweiss,FUZO,0.47,EMEA,"['fade', 'kayo']",vct-challengers,131.0,0.42,62%,86.8,0.38,0.44,0.06,0.24,21%,20%
1290,Tigax,HOF,0.46,EMEA,"['killjoy', 'gekko']",vct-challengers,117.5,0.44,50%,80.2,0.39,0.08,0.05,0.13,32%,
1291,doxy,Meow,0.45,EMEA,"['brimstone', 'omen']",vct-challengers,119.5,0.39,58%,81.5,0.33,0.39,0.03,0.22,11%,
1292,gmA,FUZO,0.43,EMEA,"['killjoy', 'cypher', 'breach']",vct-challengers,116.2,0.43,49%,74.8,0.38,0.24,0.05,0.18,20%,
1293,Bates,36,0.43,EMEA,"['breach', 'skye']",vct-challengers,94.5,0.39,50%,65.4,0.33,0.31,0.00,0.19,18%,
1294,symoN,HOF,0.42,EMEA,"['skye', 'kayo', 'gekko']",vct-challengers,103.0,0.36,53%,72.2,0.33,0.20,0.04,0.10,37%,
1295,LOMBA,QLSH,0.41,EMEA,"['gekko', 'cypher']",vct-challengers,112.3,0.45,51%,74.4,0.41,0.15,0.08,0.10,36%,
1296,Tian,FUZO,0.39,EMEA,"['raze', 'jett']",vct-challengers,121.0,0.42,41%,82.2,0.38,0.12,0.00,0.15,30%,
1297,r4BB,36,0.39,EMEA,['raze'],vct-challengers,107.0,0.41,50%,74.6,0.36,0.08,0.14,0.22,19%,
1298,RayberQ,23,0.39,EMEA,['fade'],vct-challengers,133.0,0.41,48%,80.7,0.39,0.30,0.00,0.17,22%,
1299,Sm1le,CLS,0.36,EMEA,['jett'],vct-challengers,131.5,0.45,43%,93.6,0.43,0.20,0.14,0.49,30%,
1300,leen,31,0.34,EMEA,"['jett', 'neon']",vct-challengers,111.0,0.41,48%,86.6,0.39,0.06,0.06,0.26,30%,
1301,Skygi,SZK,0.32,EMEA,['breach'],vct-challengers,83.0,0.28,42%,55.2,0.24,0.24,0.06,0.15,21%,
1302,olifai,33,0.31,EMEA,"['jett', 'raze']",vct-challengers,96.0,0.22,42%,70.5,0.21,0.27,0.06,0.21,15%,
1303,BERN1,SLT,0.29,EMEA,"['cypher', 'killjoy']",vct-challengers,92.5,0.37,44%,58.1,0.29,0.09,0.00,0.21,42%,
1304,ars,31,0.23,EMEA,"['gekko', 'skye']",vct-challengers,73.5,0.20,42%,61.4,0.19,0.13,0.06,0.23,21%,
1305,Yaobaike,65,,China,"['jett', 'omen']",vct-challengers,199.0,0.86,,51.9,0.65,0.18,0.03,0.02,,
1306,huNter,ALG,,China,['omen'],vct-challengers,116.5,0.32,,76.3,0.29,0.46,0.06,0.14,,
1307,f1cio,ZYG,,China,"['omen', 'killjoy']",vct-challengers,169.2,0.83,,107.7,0.61,0.31,0.09,0.05,,
1308,FFs,ZYG,,China,"['sova', 'harbor']",vct-challengers,129.0,0.62,,88.7,0.44,0.35,0.03,0.07,,
1309,slowly,ZYG,,China,"['yoru', 'omen']",vct-challengers,280.8,1.54,,172.3,1.04,0.16,0.20,0.12,,
1310,B1SK,ZYG,,China,"['neon', 'jett']",vct-challengers,235.0,1.08,,148.2,0.78,0.14,0.15,0.21,,
1311,QiuYe,XG,,China,['cypher'],vct-challengers,232.3,1.24,,147.1,0.84,0.26,0.10,0.08,,
1312,Core,XG,,China,['breach'],vct-challengers,192.7,0.93,,127.9,0.69,0.39,0.02,0.07,,
1313,5CM,XG,,China,['neon'],vct-challengers,189.7,0.64,,126.4,0.59,0.26,0.18,0.16,,
1314,waituu,XG,,China,"['brimstone', 'omen']",vct-challengers,191.7,0.89,,122.8,0.69,0.38,0.08,0.20,,
1315,G1Xad,XG,,China,"['deadlock', 'gekko', 'fade']",vct-challengers,138.0,0.67,,90.7,0.51,0.11,0.03,0.08,,
1316,X3B,AG,,China,['sova'],vct-challengers,164.0,0.68,,112.5,0.55,0.31,0.05,0.12,,
1317,Ec1ipsed,ALG,,China,"['omen', 'cypher', 'killjoy']",vct-challengers,190.0,0.86,,126.6,0.62,0.26,0.06,0.10,,
1318,K1ra,AG,,China,['omen'],vct-challengers,199.5,0.91,,131.2,0.69,0.26,0.07,0.12,,
1319,player,Q9,,China,"['jett', 'neon']",vct-challengers,261.0,1.11,,167.2,0.93,0.12,0.19,0.24,,
1320,Shr1mp,Q9,,China,"['kayo', 'breach']",vct-challengers,184.0,0.79,,118.9,0.62,0.36,0.00,0.10,,
1321,HanChe,Q9,,China,"['astra', 'cypher']",vct-challengers,156.0,0.72,,107.5,0.55,0.17,0.10,0.05,,
1322,dimasick,KBG,,China,['cypher'],vct-challengers,198.5,0.70,,131.1,0.63,0.17,0.15,0.10,,
1323,suyjing,KBG,,China,"['yoru', 'deadlock']",vct-challengers,266.5,1.16,,168.8,0.90,0.15,0.15,0.12,,
1324,Wolfen,KBG,,China,"['iso', 'raze']",vct-challengers,213.5,0.85,,139.4,0.71,0.07,0.10,0.15,,
1325,UCc,KBG,,China,"['omen', 'brimstone']",vct-challengers,138.0,0.56,,89.7,0.46,0.46,0.07,0.05,,
1326,Snail,KBG,,China,"['sova', 'fade']",vct-challengers,152.0,0.73,,103.7,0.59,0.15,0.02,0.07,,
1327,YOU,ZYG,,China,"['breach', 'cypher', 'sova']",vct-challengers,196.6,0.88,,129.0,0.63,0.38,0.04,0.05,,
1328,sn0wFlake,RA,,China,"['omen', 'brimstone']",vct-challengers,138.3,0.64,,91.1,0.46,0.38,0.06,0.06,,
1329,one1,Unde,,China,"['skye', 'gekko']",vct-challengers,176.3,0.89,,53.5,0.65,0.20,0.17,0.00,,
1330,Maple,CCG,,China,"['jett', 'omen', 'sova']",vct-challengers,236.7,0.97,,148.8,0.74,0.34,0.12,0.17,,
1331,faraway,JDG,,China,['raze'],vct-challengers,158.3,0.55,,37.2,0.51,0.03,0.02,0.00,,
1332,PPQ,Unde,,China,['cypher'],vct-challengers,174.3,0.98,,59.0,0.68,0.09,0.03,0.02,,
1333,WeiYu,65,,China,"['omen', 'viper', 'brimstone']",vct-challengers,179.0,0.85,,44.4,0.63,0.40,0.14,0.00,,
1334,Link,ALG,,China,"['cypher', 'breach', 'omen']",vct-challengers,165.5,0.71,,112.6,0.56,0.35,0.08,0.11,,
1335,Chaos,ALG,,China,"['iso', 'omen', 'jett']",vct-challengers,215.4,1.04,,148.7,0.79,0.18,0.15,0.16,,
1336,LilMad,ALG,,China,"['yoru', 'neon', 'raze']",vct-challengers,176.0,0.72,,121.5,0.62,0.16,0.06,0.17,,
1337,Volay,ALG,,China,"['sova', 'cypher', 'omen']",vct-challengers,166.9,0.81,,120.2,0.61,0.22,0.06,0.08,,
1338,Pinklove,ME,,China,"['omen', 'sova', 'kayo']",vct-challengers,143.2,0.61,,104.0,0.47,0.48,0.05,0.07,,
1339,ZiXuan,CCG,,China,"['omen', 'harbor', 'astra']",vct-challengers,177.8,0.84,,117.1,0.62,0.39,0.06,0.10,,
1340,KaweNtw,CCG,,China,"['cypher', 'astra', 'deadlock']",vct-challengers,190.7,1.01,,122.8,0.71,0.18,0.07,0.10,,
1341,NoMan,RA,,China,"['raze', 'kayo', 'neon']",vct-challengers,201.0,0.93,,125.9,0.68,0.22,0.14,0.15,,
1342,GREEN,CCG,,China,"['yoru', 'jett', 'raze']",vct-challengers,198.1,0.94,,136.8,0.70,0.24,0.13,0.14,,
1343,Coco,CCG,,China,"['breach', 'gekko', 'kayo']",vct-challengers,156.4,0.76,,105.1,0.54,0.40,0.03,0.07,,
1344,Kr1stal,XLG,,China,"['kayo', 'sova', 'viper']",vct-challengers,234.6,1.23,,154.7,0.77,0.28,0.10,0.10,,
1345,Rarga,XLG,,China,"['jett', 'neon', 'raze']",vct-challengers,267.8,1.35,,173.0,0.96,0.19,0.24,0.17,,
